band_digits,family,sample_index,probable_prime_reps,exponent_vector,factor_digit_lengths,d_value,n_digits,n_bits,n_log10,leading16,trailing16,z_sci,neg_log10_z,status
189,prime_square,0,64,"2","95",3,189,625,188.000000000000000000000000,1000000000000000,0000000000009409,10.000000000000000000000000e-95,94.000000000000000000000000,ok
189,prime_cube,0,64,"3","63",4,189,625,188.000000000000000000000000,1000000000000000,5610454765268783,10.000000000000000000000000e-189,188.000000000000000000000000,ok
189,squarefree_3,0,64,"1,1,1","63,63,64",8,189,625,188.000000000000000000000000,1000000000000000,9999973890774253,10.000000000000000000000000e-565,564.000000000000000000000000,ok
189,squarefree_6,0,64,"1,1,1,1,1,1","32,32,32,32,32,33",64,189,625,188.000000000000000000000000,1000000000000000,8634134083403071,10.000000000000000000000000e-5829,5828.000000000000000000000000,ok
189,smooth_4321,0,64,"4,3,2,1","12,16,24,53",120,189,625,188.000000000000000000000000,1000000000000000,2013987572842073,10.000000000000000000000000e-11093,11092.000000000000000000000000,ok
190,probable_prime,0,64,"1","190",2,190,628,189.000000000000000000000000,1000000000000000,0000000000000181,1,0.000000000000000000000000,ok
190,semiprime_balanced,0,64,"1,1","95,95",4,190,628,189.000000000000000000000000,1000000000000000,9999999999939181,10.000000000000000000000000e-190,189.000000000000000000000000,ok
190,prime_square,0,64,"2","95",3,190,628,189.000000000000000000000000,1000000000000000,2393549639848121,3.162277660168379331998894e-95,94.500000000000000000000000,ok
190,prime_cube,0,64,"3","64",4,190,628,189.000000000000000000000000,1000000000000000,0000000001771561,10.000000000000000000000000e-190,189.000000000000000000000000,ok
190,squarefree_3,0,64,"1,1,1","64,64,63",8,190,628,189.000000000000000000000000,1000000000000000,9999999988001519,10.000000000000000000000000e-568,567.000000000000000000000000,ok
190,squarefree_6,0,64,"1,1,1,1,1,1","32,32,32,32,32,34",64,190,628,189.000000000000000000000000,1000000000000000,6331606522396751,10.000000000000000000000000e-5860,5859.000000000000000000000000,ok
190,smooth_4321,0,64,"4,3,2,1","12,16,24,54",120,190,628,189.000000000000000000000000,1000000000000000,3265468879936669,10.000000000000000000000000e-11152,11151.000000000000000000000000,ok
191,probable_prime,0,64,"1","191",2,191,632,190.000000000000000000000000,1000000000000000,0000000000000253,1,0.000000000000000000000000,ok
191,semiprime_balanced,0,64,"1,1","96,95",4,191,632,190.000000000000000000000000,1000000000000000,9999999999991091,10.000000000000000000000000e-191,190.000000000000000000000000,ok
191,prime_square,0,64,"2","96",3,191,632,190.000000000000000000000000,1000000000000000,0000000000022801,10.000000000000000000000000e-96,95.000000000000000000000000,ok
191,prime_cube,0,64,"3","64",4,191,632,190.000000000000000000000000,1000000000000000,3190996045491397,10.000000000000000000000000e-191,190.000000000000000000000000,ok
191,squarefree_3,0,64,"1,1,1","64,64,64",8,191,632,190.000000000000000000000000,1000000000000000,9999999848923151,10.000000000000000000000000e-571,570.000000000000000000000000,ok
191,squarefree_6,0,64,"1,1,1,1,1,1","32,32,32,32,32,35",64,191,632,190.000000000000000000000000,1000000000000000,3309341876916287,10.000000000000000000000000e-5891,5890.000000000000000000000000,ok
191,smooth_4321,0,64,"4,3,2,1","12,16,24,55",120,191,632,190.000000000000000000000000,1000000000000000,9678687388072017,10.000000000000000000000000e-11211,11210.000000000000000000000000,ok
192,probable_prime,0,64,"1","192",2,192,635,191.000000000000000000000000,1000000000000000,0000000000000057,1,0.000000000000000000000000,ok
192,semiprime_balanced,0,64,"1,1","96,96",4,192,635,191.000000000000000000000000,1000000000000000,9999999999888713,10.000000000000000000000000e-192,191.000000000000000000000000,ok
192,prime_square,0,64,"2","96",3,192,635,191.000000000000000000000000,1000000000000000,0821591681447889,3.162277660168379331998894e-96,95.500000000000000000000000,ok
192,prime_cube,0,64,"3","64",4,192,635,191.000000000000000000000000,1000000000000000,6280030153721951,10.000000000000000000000000e-192,191.000000000000000000000000,ok
192,squarefree_3,0,64,"1,1,1","64,64,65",8,192,635,191.000000000000000000000000,1000000000000000,9999998420546707,10.000000000000000000000000e-574,573.000000000000000000000000,ok
192,squarefree_6,0,64,"1,1,1,1,1,1","32,32,32,32,32,36",64,192,635,191.000000000000000000000000,1000000000000000,3091143437972507,10.000000000000000000000000e-5922,5921.000000000000000000000000,ok
192,smooth_4321,0,64,"4,3,2,1","12,16,24,56",120,192,635,191.000000000000000000000000,1000000000000000,3651790304949207,10.000000000000000000000000e-11270,11269.000000000000000000000000,ok
193,probable_prime,0,64,"1","193",2,193,638,192.000000000000000000000000,1000000000000000,0000000000001153,1,0.000000000000000000000000,ok
193,semiprime_balanced,0,64,"1,1","97,97",4,193,638,192.000000000000000000000000,1000000000000000,0000000000106299,10.000000000000000000000000e-193,192.000000000000000000000000,ok
193,prime_square,0,64,"2","97",3,193,638,192.000000000000000000000000,1000000000000000,0000000000016129,10.000000000000000000000000e-97,96.000000000000000000000000,ok
193,prime_cube,0,64,"3","65",4,193,638,192.000000000000000000000000,1000000000000000,0000000000185193,10.000000000000000000000000e-193,192.000000000000000000000000,ok
193,squarefree_3,0,64,"1,1,1","65,65,64",8,193,638,192.000000000000000000000000,1000000000000000,9999999999723493,10.000000000000000000000000e-577,576.000000000000000000000000,ok
193,squarefree_6,0,64,"1,1,1,1,1,1","33,33,33,33,33,32",64,193,638,192.000000000000000000000000,1000000000000000,8092663642212139,10.000000000000000000000000e-5953,5952.000000000000000000000000,ok
193,smooth_4321,0,64,"4,3,2,1","13,17,25,48",120,193,638,192.000000000000000000000000,1000000000000000,8577659132300947,10.000000000000000000000000e-11329,11328.000000000000000000000000,ok
194,probable_prime,0,64,"1","194",2,194,642,193.000000000000000000000000,1000000000000000,0000000000000357,1,0.000000000000000000000000,ok
194,semiprime_balanced,0,64,"1,1","97,97",4,194,642,193.000000000000000000000000,1000000000000000,9999999999844679,10.000000000000000000000000e-194,193.000000000000000000000000,ok
194,prime_square,0,64,"2","97",3,194,642,193.000000000000000000000000,1000000000000000,8769172156698609,3.162277660168379331998894e-97,96.500000000000000000000000,ok
194,prime_cube,0,64,"3","65",4,194,642,193.000000000000000000000000,1000000000000000,9796193505567239,10.000000000000000000000000e-194,193.000000000000000000000000,ok
194,squarefree_3,0,64,"1,1,1","65,65,65",8,194,642,193.000000000000000000000000,1000000000000000,9999999996276133,10.000000000000000000000000e-580,579.000000000000000000000000,ok
194,squarefree_6,0,64,"1,1,1,1,1,1","33,33,33,33,33,33",64,194,642,193.000000000000000000000000,1000000000000000,9874513800812631,10.000000000000000000000000e-5984,5983.000000000000000000000000,ok
194,smooth_4321,0,64,"4,3,2,1","13,17,25,49",120,194,642,193.000000000000000000000000,1000000000000000,7764009449763347,10.000000000000000000000000e-11388,11387.000000000000000000000000,ok
195,probable_prime,0,64,"1","195",2,195,645,194.000000000000000000000000,1000000000000000,0000000000000951,1,0.000000000000000000000000,ok
195,semiprime_balanced,0,64,"1,1","98,97",4,195,645,194.000000000000000000000000,1000000000000000,9999999999826939,10.000000000000000000000000e-195,194.000000000000000000000000,ok
195,prime_square,0,64,"2","98",3,195,645,194.000000000000000000000000,1000000000000000,0000000000219961,10.000000000000000000000000e-98,97.000000000000000000000000,ok
195,prime_cube,0,64,"3","65",4,195,645,194.000000000000000000000000,1000000000000000,7615526797631647,10.000000000000000000000000e-195,194.000000000000000000000000,ok
195,squarefree_3,0,64,"1,1,1","65,65,66",8,195,645,194.000000000000000000000000,1000000000000000,9999999956983411,10.000000000000000000000000e-583,582.000000000000000000000000,ok
195,squarefree_6,0,64,"1,1,1,1,1,1","33,33,33,33,33,34",64,195,645,194.000000000000000000000000,1000000000000000,6534864904446669,10.000000000000000000000000e-6015,6014.000000000000000000000000,ok
195,smooth_4321,0,64,"4,3,2,1","13,17,25,50",120,195,645,194.000000000000000000000000,1000000000000000,2435913419979143,10.000000000000000000000000e-11447,11446.000000000000000000000000,ok
196,probable_prime,0,64,"1","196",2,196,648,195.000000000000000000000000,1000000000000000,0000000000000021,1,0.000000000000000000000000,ok
196,semiprime_balanced,0,64,"1,1","98,98",4,196,648,195.000000000000000000000000,1000000000000000,9999999997862767,10.000000000000000000000000e-196,195.000000000000000000000000,ok
196,prime_square,0,64,"2","98",3,196,648,195.000000000000000000000000,1000000000000000,0420273973862489,3.162277660168379331998894e-98,97.500000000000000000000000,ok
196,prime_cube,0,64,"3","66",4,196,648,195.000000000000000000000000,1000000000000000,0000000000117649,10.000000000000000000000000e-196,195.000000000000000000000000,ok
196,squarefree_3,0,64,"1,1,1","66,66,66",8,196,648,195.000000000000000000000000,1000000000000000,0000000001043259,10.000000000000000000000000e-586,585.000000000000000000000000,ok
196,squarefree_6,0,64,"1,1,1,1,1,1","33,33,33,33,33,35",64,196,648,195.000000000000000000000000,1000000000000000,2273841073665123,10.000000000000000000000000e-6046,6045.000000000000000000000000,ok
196,smooth_4321,0,64,"4,3,2,1","13,17,25,51",120,196,648,195.000000000000000000000000,1000000000000000,7978922275013827,10.000000000000000000000000e-11506,11505.000000000000000000000000,ok
197,probable_prime,0,64,"1","197",2,197,652,196.000000000000000000000000,1000000000000000,0000000000000039,1,0.000000000000000000000000,ok
197,semiprime_balanced,0,64,"1,1","99,99",4,197,652,196.000000000000000000000000,1000000000000000,0000000000006517,10.000000000000000000000000e-197,196.000000000000000000000000,ok
197,prime_square,0,64,"2","99",3,197,652,196.000000000000000000000000,1000000000000000,0000000000002401,10.000000000000000000000000e-99,98.000000000000000000000000,ok
197,prime_cube,0,64,"3","66",4,197,652,196.000000000000000000000000,1000000000000000,4273479206024721,10.000000000000000000000000e-197,196.000000000000000000000000,ok
197,squarefree_3,0,64,"1,1,1","66,66,66",8,197,652,196.000000000000000000000000,1000000000000000,9999999987156169,10.000000000000000000000000e-589,588.000000000000000000000000,ok
197,squarefree_6,0,64,"1,1,1,1,1,1","33,33,33,33,33,36",64,197,652,196.000000000000000000000000,1000000000000000,1681627550021059,10.000000000000000000000000e-6077,6076.000000000000000000000000,ok
197,smooth_4321,0,64,"4,3,2,1","13,17,25,52",120,197,652,196.000000000000000000000000,1000000000000000,6680147648435919,10.000000000000000000000000e-11565,11564.000000000000000000000000,ok
198,probable_prime,0,64,"1","198",2,198,655,197.000000000000000000000000,1000000000000000,0000000000001107,1,0.000000000000000000000000,ok
198,semiprime_balanced,0,64,"1,1","99,100",4,198,655,197.000000000000000000000000,1000000000000000,0000000000014161,10.000000000000000000000000e-198,197.000000000000000000000000,ok
198,prime_square,0,64,"2","99",3,198,655,197.000000000000000000000000,1000000000000000,8402277471672521,3.162277660168379331998894e-99,98.500000000000000000000000,ok
198,prime_cube,0,64,"3","66",4,198,655,197.000000000000000000000000,1000000000000000,8614893155990181,10.000000000000000000000000e-198,197.000000000000000000000000,ok
198,squarefree_3,0,64,"1,1,1","66,66,67",8,198,655,197.000000000000000000000000,1000000000000000,9999999870642793,10.000000000000000000000000e-592,591.000000000000000000000000,ok
198,squarefree_6,0,64,"1,1,1,1,1,1","33,33,33,33,33,37",64,198,655,197.000000000000000000000000,1000000000000000,6784816684291059,10.000000000000000000000000e-6108,6107.000000000000000000000000,ok
198,smooth_4321,0,64,"4,3,2,1","13,17,25,53",120,198,655,197.000000000000000000000000,1000000000000000,6475214473695787,10.000000000000000000000000e-11624,11623.000000000000000000000000,ok
199,probable_prime,0,64,"1","199",2,199,658,198.000000000000000000000000,1000000000000000,0000000000000553,1,0.000000000000000000000000,ok
199,semiprime_balanced,0,64,"1,1","100,100",4,199,658,198.000000000000000000000000,1000000000000000,0000000000087567,10.000000000000000000000000e-199,198.000000000000000000000000,ok
199,prime_square,0,64,"2","100",3,199,658,198.000000000000000000000000,1000000000000000,0000000000083521,10.000000000000000000000000e-100,99.000000000000000000000000,ok
199,prime_cube,0,64,"3","67",4,199,658,198.000000000000000000000000,1000000000000000,0000000000117649,10.000000000000000000000000e-199,198.000000000000000000000000,ok
199,squarefree_3,0,64,"1,1,1","67,67,67",8,199,658,198.000000000000000000000000,1000000000000000,0000000004700619,10.000000000000000000000000e-595,594.000000000000000000000000,ok
199,squarefree_6,0,64,"1,1,1,1,1,1","34,34,34,34,34,33",64,199,658,198.000000000000000000000000,1000000000000000,9173401323868369,10.000000000000000000000000e-6139,6138.000000000000000000000000,ok
199,smooth_4321,0,64,"4,3,2,1","13,17,25,54",120,199,658,198.000000000000000000000000,1000000000000000,0226075385183197,10.000000000000000000000000e-11683,11682.000000000000000000000000,ok
200,probable_prime,0,64,"1","200",2,200,662,199.000000000000000000000000,1000000000000000,0000000000000153,1,0.000000000000000000000000,ok
200,semiprime_balanced,0,64,"1,1","100,100",4,200,662,199.000000000000000000000000,1000000000000000,9999999999178951,10.000000000000000000000000e-200,199.000000000000000000000000,ok
200,prime_square,0,64,"2","100",3,200,662,199.000000000000000000000000,1000000000000000,1454681646005209,3.162277660168379331998894e-100,99.500000000000000000000000,ok
200,prime_cube,0,64,"3","67",4,200,662,199.000000000000000000000000,1000000000000000,0888590564626279,10.000000000000000000000000e-200,199.000000000000000000000000,ok
200,squarefree_3,0,64,"1,1,1","67,67,67",8,200,662,199.000000000000000000000000,1000000000000000,9999999979392413,10.000000000000000000000000e-598,597.000000000000000000000000,ok
200,squarefree_6,0,64,"1,1,1,1,1,1","34,34,34,34,34,34",64,200,662,199.000000000000000000000000,1000000000000000,0754564199082463,10.000000000000000000000000e-6170,6169.000000000000000000000000,ok
200,smooth_4321,0,64,"4,3,2,1","13,17,25,55",120,200,662,199.000000000000000000000000,1000000000000000,0745667141768867,10.000000000000000000000000e-11742,11741.000000000000000000000000,ok
201,probable_prime,0,64,"1","201",2,201,665,200.000000000000000000000000,1000000000000000,0000000000000357,1,0.000000000000000000000000,ok
201,semiprime_balanced,0,64,"1,1","101,101",4,201,665,200.000000000000000000000000,1000000000000000,0000000000253383,10.000000000000000000000000e-201,200.000000000000000000000000,ok
201,prime_square,0,64,"2","101",3,201,665,200.000000000000000000000000,1000000000000000,0000000000071289,10.000000000000000000000000e-101,100.000000000000000000000000,ok
201,prime_cube,0,64,"3","67",4,201,665,200.000000000000000000000000,1000000000000000,2972141991249403,10.000000000000000000000000e-201,200.000000000000000000000000,ok
201,squarefree_3,0,64,"1,1,1","67,67,68",8,201,665,200.000000000000000000000000,1000000000000000,9999999784183861,10.000000000000000000000000e-601,600.000000000000000000000000,ok
201,squarefree_6,0,64,"1,1,1,1,1,1","34,34,34,34,34,35",64,201,665,200.000000000000000000000000,1000000000000000,7306310500655131,10.000000000000000000000000e-6201,6200.000000000000000000000000,ok
201,smooth_4321,0,64,"4,3,2,1","13,17,26,54",120,201,665,200.000000000000000000000000,1000000000000000,1910937279824299,10.000000000000000000000000e-11801,11800.000000000000000000000000,ok
202,probable_prime,0,64,"1","202",2,202,668,201.000000000000000000000000,1000000000000000,0000000000000097,1,0.000000000000000000000000,ok
202,semiprime_balanced,0,64,"1,1","101,101",4,202,668,201.000000000000000000000000,1000000000000000,9999999999334369,10.000000000000000000000000e-202,201.000000000000000000000000,ok
202,prime_square,0,64,"2","101",3,202,668,201.000000000000000000000000,1000000000000000,1579755904106041,3.162277660168379331998894e-101,100.500000000000000000000000,ok
202,prime_cube,0,64,"3","68",4,202,668,201.000000000000000000000000,1000000000000000,0000000000117649,10.000000000000000000000000e-202,201.000000000000000000000000,ok
202,squarefree_3,0,64,"1,1,1","68,68,67",8,202,668,201.000000000000000000000000,1000000000000000,9999999999472417,10.000000000000000000000000e-604,603.000000000000000000000000,ok
202,squarefree_6,0,64,"1,1,1,1,1,1","34,34,34,34,34,36",64,202,668,201.000000000000000000000000,1000000000000000,2842544613650007,10.000000000000000000000000e-6232,6231.000000000000000000000000,ok
202,smooth_4321,0,64,"4,3,2,1","13,17,26,55",120,202,668,201.000000000000000000000000,1000000000000000,1205538669346471,10.000000000000000000000000e-11860,11859.000000000000000000000000,ok
203,probable_prime,0,64,"1","203",2,203,672,202.000000000000000000000000,1000000000000000,0000000000000009,1,0.000000000000000000000000,ok
203,semiprime_balanced,0,64,"1,1","102,102",4,203,672,202.000000000000000000000000,1000000000000000,0000000000000189,10.000000000000000000000000e-203,202.000000000000000000000000,ok
203,prime_square,0,64,"2","102",3,203,672,202.000000000000000000000000,1000000000000000,0000000000000009,10.000000000000000000000000e-102,101.000000000000000000000000,ok
203,prime_cube,0,64,"3","68",4,203,672,202.000000000000000000000000,1000000000000000,9616392896283451,10.000000000000000000000000e-203,202.000000000000000000000000,ok
203,squarefree_3,0,64,"1,1,1","68,68,68",8,203,672,202.000000000000000000000000,1000000000000000,9999999994215599,10.000000000000000000000000e-607,606.000000000000000000000000,ok
203,squarefree_6,0,64,"1,1,1,1,1,1","34,34,34,34,34,37",64,203,672,202.000000000000000000000000,1000000000000000,8471703483339553,10.000000000000000000000000e-6263,6262.000000000000000000000000,ok
203,smooth_4321,0,64,"4,3,2,1","13,17,26,56",120,203,672,202.000000000000000000000000,1000000000000000,4261097188960129,10.000000000000000000000000e-11919,11918.000000000000000000000000,ok
204,probable_prime,0,64,"1","204",2,204,675,203.000000000000000000000000,1000000000000000,0000000000000181,1,0.000000000000000000000000,ok
204,semiprime_balanced,0,64,"1,1","102,103",4,204,675,203.000000000000000000000000,1000000000000000,0000000000000351,10.000000000000000000000000e-204,203.000000000000000000000000,ok
204,prime_square,0,64,"2","102",3,204,675,203.000000000000000000000000,1000000000000000,5370484456337609,3.162277660168379331998894e-102,101.500000000000000000000000,ok
204,prime_cube,0,64,"3","68",4,204,675,203.000000000000000000000000,1000000000000000,7871114337512467,10.000000000000000000000000e-204,203.000000000000000000000000,ok
204,squarefree_3,0,64,"1,1,1","68,68,69",8,204,675,203.000000000000000000000000,1000000000000000,9999999931029217,10.000000000000000000000000e-610,609.000000000000000000000000,ok
204,squarefree_6,0,64,"1,1,1,1,1,1","34,34,34,34,34,38",64,204,675,203.000000000000000000000000,1000000000000000,4188092128231007,10.000000000000000000000000e-6294,6293.000000000000000000000000,ok
204,smooth_4321,0,64,"4,3,2,1","13,17,26,57",120,204,675,203.000000000000000000000000,1000000000000000,2913117837049223,10.000000000000000000000000e-11978,11977.000000000000000000000000,ok
205,probable_prime,0,64,"1","205",2,205,678,204.000000000000000000000000,1000000000000000,0000000000000409,1,0.000000000000000000000000,ok
205,semiprime_balanced,0,64,"1,1","103,102",4,205,678,204.000000000000000000000000,1000000000000000,9999999999995437,10.000000000000000000000000e-205,204.000000000000000000000000,ok
205,prime_square,0,64,"2","103",3,205,678,204.000000000000000000000000,1000000000000000,0000000000013689,10.000000000000000000000000e-103,102.000000000000000000000000,ok
205,prime_cube,0,64,"3","69",4,205,678,204.000000000000000000000000,1000000000000000,0000000000970299,10.000000000000000000000000e-205,204.000000000000000000000000,ok
205,squarefree_3,0,64,"1,1,1","69,69,69",8,205,678,204.000000000000000000000000,1000000000000000,0000000009103941,10.000000000000000000000000e-613,612.000000000000000000000000,ok
205,squarefree_6,0,64,"1,1,1,1,1,1","35,35,35,35,35,34",64,205,678,204.000000000000000000000000,1000000000000000,8378137558764649,10.000000000000000000000000e-6325,6324.000000000000000000000000,ok
205,smooth_4321,0,64,"4,3,2,1","13,18,26,55",120,205,678,204.000000000000000000000000,1000000000000000,1649233932170541,10.000000000000000000000000e-12037,12036.000000000000000000000000,ok
206,probable_prime,0,64,"1","206",2,206,681,205.000000000000000000000000,1000000000000000,0000000000000483,1,0.000000000000000000000000,ok
206,semiprime_balanced,0,64,"1,1","103,103",4,206,681,205.000000000000000000000000,1000000000000000,9999999999869077,10.000000000000000000000000e-206,205.000000000000000000000000,ok
206,prime_square,0,64,"2","103",3,206,681,205.000000000000000000000000,1000000000000000,7996805394412369,3.162277660168379331998894e-103,102.500000000000000000000000,ok
206,prime_cube,0,64,"3","69",4,206,681,205.000000000000000000000000,1000000000000000,8228049950653179,10.000000000000000000000000e-206,205.000000000000000000000000,ok
206,squarefree_3,0,64,"1,1,1","69,69,69",8,206,681,205.000000000000000000000000,1000000000000000,9999999962732143,10.000000000000000000000000e-616,615.000000000000000000000000,ok
206,squarefree_6,0,64,"1,1,1,1,1,1","35,35,35,35,35,35",64,206,681,205.000000000000000000000000,1000000000000000,3679626092089019,10.000000000000000000000000e-6356,6355.000000000000000000000000,ok
206,smooth_4321,0,64,"4,3,2,1","13,18,26,56",120,206,681,205.000000000000000000000000,1000000000000000,9366513093693451,10.000000000000000000000000e-12096,12095.000000000000000000000000,ok
207,probable_prime,0,64,"1","207",2,207,685,206.000000000000000000000000,1000000000000000,0000000000000561,1,0.000000000000000000000000,ok
207,semiprime_balanced,0,64,"1,1","104,103",4,207,685,206.000000000000000000000000,1000000000000000,9999999999990067,10.000000000000000000000000e-207,206.000000000000000000000000,ok
207,prime_square,0,64,"2","104",3,207,685,206.000000000000000000000000,1000000000000000,0000000000016641,10.000000000000000000000000e-104,103.000000000000000000000000,ok
207,prime_cube,0,64,"3","69",4,207,685,206.000000000000000000000000,1000000000000000,2699989429393777,10.000000000000000000000000e-207,206.000000000000000000000000,ok
207,squarefree_3,0,64,"1,1,1","69,69,70",8,207,685,206.000000000000000000000000,1000000000000000,9999999634780981,10.000000000000000000000000e-619,618.000000000000000000000000,ok
207,squarefree_6,0,64,"1,1,1,1,1,1","35,35,35,35,35,36",64,207,685,206.000000000000000000000000,1000000000000000,6846522719900507,10.000000000000000000000000e-6387,6386.000000000000000000000000,ok
207,smooth_4321,0,64,"4,3,2,1","13,18,26,57",120,207,685,206.000000000000000000000000,1000000000000000,1205938896805759,10.000000000000000000000000e-12155,12154.000000000000000000000000,ok
208,probable_prime,0,64,"1","208",2,208,688,207.000000000000000000000000,1000000000000000,0000000000000163,1,0.000000000000000000000000,ok
208,semiprime_balanced,0,64,"1,1","104,104",4,208,688,207.000000000000000000000000,1000000000000000,9999999999866227,10.000000000000000000000000e-208,207.000000000000000000000000,ok
208,prime_square,0,64,"2","104",3,208,688,207.000000000000000000000000,1000000000000000,9510341136483881,3.162277660168379331998894e-104,103.500000000000000000000000,ok
208,prime_cube,0,64,"3","70",4,208,688,207.000000000000000000000000,1000000000000000,0000000000000729,10.000000000000000000000000e-208,207.000000000000000000000000,ok
208,squarefree_3,0,64,"1,1,1","70,70,70",8,208,688,207.000000000000000000000000,1000000000000000,0000000000075141,10.000000000000000000000000e-622,621.000000000000000000000000,ok
208,squarefree_6,0,64,"1,1,1,1,1,1","35,35,35,35,35,37",64,208,688,207.000000000000000000000000,1000000000000000,6002399047499537,10.000000000000000000000000e-6418,6417.000000000000000000000000,ok
208,smooth_4321,0,64,"4,3,2,1","13,18,26,58",120,208,688,207.000000000000000000000000,1000000000000000,2178605371973877,10.000000000000000000000000e-12214,12213.000000000000000000000000,ok
209,probable_prime,0,64,"1","209",2,209,691,208.000000000000000000000000,1000000000000000,0000000000000469,1,0.000000000000000000000000,ok
209,semiprime_balanced,0,64,"1,1","105,105",4,209,691,208.000000000000000000000000,1000000000000000,0000000000169011,10.000000000000000000000000e-209,208.000000000000000000000000,ok
209,prime_square,0,64,"2","105",3,209,691,208.000000000000000000000000,1000000000000000,0000000000071289,10.000000000000000000000000e-105,104.000000000000000000000000,ok
209,prime_cube,0,64,"3","70",4,209,691,208.000000000000000000000000,1000000000000000,0837662443178761,10.000000000000000000000000e-209,208.000000000000000000000000,ok
209,squarefree_3,0,64,"1,1,1","70,70,70",8,209,691,208.000000000000000000000000,1000000000000000,9999999999564679,10.000000000000000000000000e-625,624.000000000000000000000000,ok
209,squarefree_6,0,64,"1,1,1,1,1,1","35,35,35,35,35,38",64,209,691,208.000000000000000000000000,1000000000000000,8845902942095013,10.000000000000000000000000e-6449,6448.000000000000000000000000,ok
209,smooth_4321,0,64,"4,3,2,1","14,18,27,53",120,209,691,208.000000000000000000000000,1000000000000000,4825788829345667,10.000000000000000000000000e-12273,12272.000000000000000000000000,ok
210,probable_prime,0,64,"1","210",2,210,695,209.000000000000000000000000,1000000000000000,0000000000000103,1,0.000000000000000000000000,ok
210,semiprime_balanced,0,64,"1,1","105,105",4,210,695,209.000000000000000000000000,1000000000000000,9999999999303397,10.000000000000000000000000e-210,209.000000000000000000000000,ok
210,prime_square,0,64,"2","105",3,210,695,209.000000000000000000000000,1000000000000000,5155919567301321,3.162277660168379331998894e-105,104.500000000000000000000000,ok
210,prime_cube,0,64,"3","70",4,210,695,209.000000000000000000000000,1000000000000000,1423088958547847,10.000000000000000000000000e-210,209.000000000000000000000000,ok
210,squarefree_3,0,64,"1,1,1","70,70,71",8,210,695,209.000000000000000000000000,1000000000000000,9999999995156821,10.000000000000000000000000e-628,627.000000000000000000000000,ok
210,squarefree_6,0,64,"1,1,1,1,1,1","35,35,35,35,35,39",64,210,695,209.000000000000000000000000,1000000000000000,7930667582573383,10.000000000000000000000000e-6480,6479.000000000000000000000000,ok
210,smooth_4321,0,64,"4,3,2,1","14,18,27,54",120,210,695,209.000000000000000000000000,1000000000000000,0575039828891751,10.000000000000000000000000e-12332,12331.000000000000000000000000,ok
211,probable_prime,0,64,"1","211",2,211,698,210.000000000000000000000000,1000000000000000,0000000000001129,1,0.000000000000000000000000,ok
211,semiprime_balanced,0,64,"1,1","106,106",4,211,698,210.000000000000000000000000,1000000000000000,0000000000001989,10.000000000000000000000000e-211,210.000000000000000000000000,ok
211,prime_square,0,64,"2","106",3,211,698,210.000000000000000000000000,1000000000000000,0000000000000009,10.000000000000000000000000e-106,105.000000000000000000000000,ok
211,prime_cube,0,64,"3","71",4,211,698,210.000000000000000000000000,1000000000000000,0000000000035937,10.000000000000000000000000e-211,210.000000000000000000000000,ok
211,squarefree_3,0,64,"1,1,1","71,71,70",8,211,698,210.000000000000000000000000,1000000000000000,9999999984015097,10.000000000000000000000000e-631,630.000000000000000000000000,ok
211,squarefree_6,0,64,"1,1,1,1,1,1","36,36,36,36,36,35",64,211,698,210.000000000000000000000000,1000000000000000,9915919262510797,10.000000000000000000000000e-6511,6510.000000000000000000000000,ok
211,smooth_4321,0,64,"4,3,2,1","14,18,27,55",120,211,698,210.000000000000000000000000,1000000000000000,9476531445180951,10.000000000000000000000000e-12391,12390.000000000000000000000000,ok
212,probable_prime,0,64,"1","212",2,212,701,211.000000000000000000000000,1000000000000000,0000000000000829,1,0.000000000000000000000000,ok
212,semiprime_balanced,0,64,"1,1","106,107",4,212,701,211.000000000000000000000000,1000000000000000,0000000000000237,10.000000000000000000000000e-212,211.000000000000000000000000,ok
212,prime_square,0,64,"2","106",3,212,701,211.000000000000000000000000,1000000000000000,5119041854625961,3.162277660168379331998894e-106,105.500000000000000000000000,ok
212,prime_cube,0,64,"3","71",4,212,701,211.000000000000000000000000,1000000000000000,3875064867418689,10.000000000000000000000000e-212,211.000000000000000000000000,ok
212,squarefree_3,0,64,"1,1,1","71,71,71",8,212,701,211.000000000000000000000000,1000000000000000,9999999837893473,10.000000000000000000000000e-634,633.000000000000000000000000,ok
212,squarefree_6,0,64,"1,1,1,1,1,1","36,36,36,36,36,36",64,212,701,211.000000000000000000000000,1000000000000000,9170182987181479,10.000000000000000000000000e-6542,6541.000000000000000000000000,ok
212,smooth_4321,0,64,"4,3,2,1","14,18,27,56",120,212,701,211.000000000000000000000000,1000000000000000,8137003839128303,10.000000000000000000000000e-12450,12449.000000000000000000000000,ok
213,probable_prime,0,64,"1","213",2,213,705,212.000000000000000000000000,1000000000000000,0000000000000237,1,0.000000000000000000000000,ok
213,semiprime_balanced,0,64,"1,1","107,106",4,213,705,212.000000000000000000000000,1000000000000000,9999999999995497,10.000000000000000000000000e-213,212.000000000000000000000000,ok
213,prime_square,0,64,"2","107",3,213,705,212.000000000000000000000000,1000000000000000,0000000000006241,10.000000000000000000000000e-107,106.000000000000000000000000,ok
213,prime_cube,0,64,"3","71",4,213,705,212.000000000000000000000000,1000000000000000,0591817193004907,10.000000000000000000000000e-213,212.000000000000000000000000,ok
